t,regimen,p_regimen_0,p_regimen_1,p_max,modas_efectivas,z_lag,ambiguo,b_t_realizada,factor_volatil,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
360,0,0.9834730080917811,0.016526991908218935,0.9834730080917811,1.0335999582874058,-0.532856739899589,0,3.615744242992141,0.8273428896044202,0.5965523762926739,2.7118081822441056,3.3083605585367795,3.3083605585367795,0,4.035105383882103,test
361,1,0.9262142195255973,0.07378578047440265,0.9262142195255973,1.158322909031639,-0.36204066840285476,0,0.7937420441249579,0.7221968855917581,0.5760681058771364,2.3812261323748736,2.95729423825201,2.95729423825201,0,1.0905935136220208,test
362,0,0.7036683543524029,0.29633164564759706,0.7036683543524029,1.7153788601589794,-0.1337451431315248,1,3.0561724636257894,0.6909371652574334,0.4138555233063316,2.2921293477193423,2.7059848710256738,2.7059848710256738,1,2.7973718401052095,test
363,0,0.9379193657685738,0.06208063423142618,0.9379193657685738,1.1318020345233382,-0.38438485604182454,0,2.3480909730743056,0.527519981977011,0.3989795837477399,1.7610682298057292,2.160047813553469,2.160047813553469,0,2.6039098912677705,test
364,0,0.9993835692466759,0.0006164307533240709,0.9993835692466759,1.0012336214798172,-0.8077915962577872,0,2.5653562109152777,0.572607040280427,0.623811341945137,1.9240171581864582,2.5478285001315952,2.5478285001315952,0,3.0471847269287426,test
365,1,0.9951686531745169,0.00483134682548314,0.9951686531745169,1.0097093752747226,-0.6469180042135348,0,0.6548273183989731,0.5807717180174392,0.7369477594784777,1.9644819551969195,2.701429714675397,2.701429714675397,0,0.6524524388689295,test
366,1,0.4365102721376274,0.5634897278623726,0.5634897278623726,1.9682641377773453,0.039955737723239855,1,0.541962960119919,0.4774035437976031,0.08323800628733026,1.6258888803597569,1.7091268866470872,1.7091268866470872,1,0.16960849476346795,test
367,1,0.20667094684158333,0.7933290531584167,0.7933290531584167,1.487909544208402,0.20450669595665094,0,0.416436678316186,0.36427817373944515,0.4163987797915027,1.2493100349485582,1.665708814740061,1.665708814740061,0,0.011743595035978691,test
368,1,0.07310811916477983,0.9268918808352202,0.9268918808352202,1.1567736509603535,0.363256767366586,0,0.28184296811462195,0.24478987874873692,0.5614723992968808,0.8455289043438659,1.4070013036407465,1.4070013036407465,0,0.013428613339994925,test
369,0,0.7267941190136187,0.2732058809863813,0.7267941190136187,1.6587292468080754,-0.15078642684511706,1,1.2509483451545185,0.2696527447266711,0.47040053478079513,0.9382112588658889,1.408611793646684,1.408611793646684,1,1.3440947356814603,test
370,1,0.04823731926929513,0.9517626807307049,0.9517626807307049,1.1011044701697543,0.41554755725314413,0,0.6166908328373857,0.5278038162970753,0.27485601698412715,1.850072498512157,2.124928515496284,2.124928515496284,0,0.6758216225889722,test
371,0,0.9975310356431305,0.0024689643568694963,0.9975310356431305,1.00495012013436,-0.702763842887893,0,3.2938036497018808,0.6994649544425637,0.49974720705266773,2.4703527372764107,2.9700999443290783,2.9700999443290783,0,2.619069799358083,test
372,0,0.9997502253504641,0.00024977464953590545,0.9997502253504641,1.0004996740738072,-0.8702494895841923,0,2.6758497427465398,0.5638974343126327,1.0063622462313646,2.006887307059905,3.0132495532912698,3.0132495532912698,0,1.2778045602011032,test
373,1,0.7859965120396288,0.21400348796037116,0.7859965120396288,1.5069591150462578,-0.19815168701630798,0,0.9495985246284679,0.7942528873130331,1.718626114678693,2.848795573885404,4.567421688564097,4.567421688564097,0,2.964256712411645,test
374,1,0.2441264074872962,0.7558735925127038,0.7558735925127038,1.5849302531713159,0.1732726027394818,0,1.1450798542720206,0.950229458283593,2.508558089534357,3.435239562816062,5.943797652350419,5.943797652350419,0,0.09200197697469843,test
375,0,0.9998471726637752,0.00015282733622479228,0.9998471726637752,1.0003057013848369,-0.9026149504564753,0,4.8892668543438855,1.0062532433442557,1.5686498365264818,3.666950140757914,5.235599977284396,5.235599977284396,0,4.227796778054444,test
376,0,0.973779574813431,0.026220425186568974,0.973779574813431,1.0538138793382013,-0.4848742481518158,0,6.072273795017511,1.23966951997152,1.000591417488721,4.554205346263133,5.554796763751854,5.554796763751854,0,5.277914988205802,test
377,0,0.7852138147795218,0.2147861852204782,0.7852138147795218,1.5089924475142253,-0.19748090745249358,0,6.449872779479146,1.3060513652495143,1.0734288607136553,4.837404584609359,5.910833445323014,5.910833445323014,0,5.611373558807408,test
378,1,0.4343247174751089,0.5656752825248911,0.5656752825248911,1.966079291126625,0.041343557791030015,1,1.7663837718943165,1.4189774424543624,1.0884014290867599,5.299151315682949,6.387552744769709,6.387552744769709,1,2.290964286605899,test
379,1,0.5829171862101106,0.41708281378988943,0.5829171862101106,1.9464700510653707,-0.0523405087806866,1,1.7897652650419,1.425863283244165,0.6736399504545841,5.3692957951257,6.042935745580284,6.042935745580284,1,1.4471055320422495,test
380,0,0.9999411628295785,5.8837170421544016e-05,0.9999411628295785,1.0001176812644683,-0.9627303100466112,0,7.414763006378102,1.464481121183589,0.8504660914063801,5.561072254783577,6.411538346189957,6.411538346189957,0,7.11595972532171,test
381,0,0.8134120139982942,0.18658798600170579,0.8134120139982942,1.4358446359114736,-0.22263501311553036,0,7.232729754696838,1.4165435440638807,0.45186918870849485,5.424547316022629,5.876416504731123,5.876416504731123,0,6.763636985047298,test
382,1,0.1809850213170745,0.8190149786829255,0.8190149786829255,1.4213810410924852,0.2279044054764442,0,1.9482260137043337,1.5133796157704793,0.6523607003603413,5.844678041113001,6.497038741473342,6.497038741473342,0,0.6272001751557705,test
383,1,0.011464654645076117,0.9885353453549239,0.9885353453549239,1.02319211519563,0.5686526099421909,0,1.9065922231627996,1.468486700837105,1.6166124254160914,5.7197766694883985,7.33638909490449,7.33638909490449,0,2.5200747225123346,test
384,0,0.5617047214221721,0.4382952785778279,0.5617047214221721,1.9699971588220215,-0.0388231791870071,1,6.822565835395553,1.3025352409169373,0.7534496247900913,5.116924376546665,5.8703740013367565,5.8703740013367565,1,6.097549121898813,test
385,0,0.9915032950385723,0.008496704961427737,0.9915032950385723,1.0171377767080803,-0.5967125718576174,0,8.577495858448891,1.6236062457291176,1.0236731755715516,6.4331218938366685,7.45679506940822,7.45679506940822,0,8.29320743794358,test
386,1,0.671269272006592,0.32873072799340797,0.671269272006592,1.7899772217334124,-0.11085517849178399,1,2.239469804127061,1.6811084790249584,0.3466531169123068,6.718409412381183,7.06506252929349,7.06506252929349,1,0.627928889594111,test
387,0,0.41529505659233346,0.5847049434076665,0.5847049434076665,1.944201967826477,0.053486196933406234,1,8.819607721609481,1.6409863197717298,2.0868619689521113,6.614705791207111,8.701567760159222,8.701567760159222,1,7.330623423314733,test
388,1,0.8392715005410812,0.16072849945891876,0.8392715005410812,1.3694684901645457,-0.24786705708138038,0,2.597311292842487,1.9164721999292023,1.841583312128446,7.791933878527461,9.633517190655907,9.633517190655907,0,2.3335580502058955,test
389,1,0.07278578851743463,0.9272142114825653,0.9272142114825653,1.1560373359331695,0.36383823544829413,0,2.5806703796794155,1.8878799886658868,0.3479733770108297,7.7420111390382464,8.089984516049077,8.089984516049077,0,2.68016370094641,test
390,0,0.999353857986242,0.000646142013758011,0.999353857986242,1.0012931190258216,-0.8044219462314386,0,10.530016483533426,1.9093144744322545,0.5939170512227663,7.89751236265007,8.491429413872837,8.491429413872837,0,10.363583847706272,test
391,0,0.8606273418646235,0.13937265813537647,0.8606273418646235,1.3156091670231882,-0.27078554667208504,0,10.407713022026726,1.8710103785515033,0.3461403090754191,7.805784766520045,8.151925075595464,8.151925075595464,0,10.330525342732361,test
392,1,0.4327144118456382,0.5672855881543618,0.5672855881543618,1.9644254311637726,0.04236691001070671,1,2.618757768094406,1.867055433429631,0.19996686946522602,7.856273304283217,8.056240173748444,8.056240173748444,1,3.3734010440709516,test
393,0,0.9930213176230855,0.006978682376914458,0.9930213176230855,1.0140547591483773,-0.6145897017173091,0,9.973561344346436,1.762561343728746,1.0510875966065802,7.480171008259827,8.531258604866407,8.531258604866407,0,10.522570404429345,test
394,0,0.9969862182020625,0.0030137817979375425,0.9969862182020625,1.0060457290253364,-0.6865695382901177,0,10.001644741249187,1.7525525552972498,0.8608453912395094,7.50123355593689,8.3620789471764,8.3620789471764,0,10.201659801481291,test
395,0,0.44943368064258776,0.5505663193574122,0.5505663193574122,1.9797514768333044,0.03177307009377059,1,9.641218537719823,1.6751479847356607,0.3116341675517427,7.230913903289867,7.54254807084161,7.54254807084161,1,10.278221789203059,test
396,1,0.36880915871663633,0.6311908412833637,0.6311908412833637,1.87118019494712,0.08375224326522314,1,2.31360918837488,1.5944510601682826,0.8756742675270472,6.940827565124641,7.816501832651689,7.816501832651689,1,0.7431006335029573,test
397,1,0.6187245747498279,0.3812754252501721,0.6187245747498279,1.8932543467502285,-0.07553319306004896,1,2.5693623753489785,1.7559296180934547,1.955394415755421,7.7080871260469355,9.663481541802357,9.663481541802357,1,4.1733619316984,test
398,1,0.04410151551211453,0.9558984844878855,0.9558984844878855,1.0920763939131368,0.4262384636862283,0,2.620196464511037,1.7758200728435205,2.014619253748254,7.860589393533111,9.875208647281365,9.875208647281365,0,1.1634248324509555,test
399,1,0.120600064921346,0.879399935078654,0.879399935078654,1.2692149280280678,0.29299808606081845,0,2.6430545088141306,1.7765585826345487,1.8202595037996103,7.929163526442392,9.749423030242003,9.749423030242003,0,3.4621556306996126,test
400,1,0.2045928059316559,0.795407194068344,0.795407194068344,1.4825119467317336,0.2063319064308414,0,2.8445424039201415,1.8963616026134278,1.1284335867137334,8.533627211760425,9.662060798474158,9.662060798474158,0,2.2536393566028803,test
